Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"entrar na caixa de entrada do hotmail","77","82","170","84.89","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.04","571000","0.42,1.00,1.00,1.00,0.65,0.42,0.65,0.54,0.65,0.42,0.42,0.42","1512511681"
"service desk logo","70","74","90","39.86","0.00","https://www.tomticket.com/","0.00","0.00","0.17","39700000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1511189691"
"email hotmail caixa de entrada","58","67","20","82.88","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.14","559000","0.50,0.50,1.00,0.75,0.50,0.25,0.75,0.50,0.50,0.25,0.25,0.25","1511776111"
"disponível chat","23","11","70","85.99","0.48","https://blog.tomticket.com/personalização-de-chat-fixo-disponível-f75da1f9b6fe","0.00","0.00","0.42","910000","0.07,0.29,0.21,0.29,0.36,1.00,0.50,0.50,0.79,0.36,0.36,0.36","1511233032"
"service desk free","19","13","50","55.74","39.69","https://www.tomticket.com/","0.00","0.00","0.92","21800000","0.71,1.00,0.71,0.71,0.57,0.57,0.57,0.57,0.71,1.00,0.71,0.71","1512583021"
"baixar tom baixar tom","49","0","20","90.87","0.03","https://www.tomticket.com/download","0.00","0.00","0.11","635000","0.00,0.00,0.00,0.00,0.75,1.00,0.75,0.50,0.25,0.50,0.75,0.50","1511704796"
"escalonamento","70","12","6600","85.56","0.00","https://tomticket.tomticket.com/kb/chamados/escalonamento-de-chamados","0.00","0.00","0.00","647000","0.02,0.82,0.01,0.03,0.01,0.67,0.25,1.00,0.45,0.05,0.67,0.45","1513610784"
"abrir email hotmail caixa de entrada","89","93","20","81.33","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.50","570000","0.50,0.50,1.00,1.00,0.50,0.25,0.50,0.25,0.50,0.25,0.25,0.25","1511805606"
"login da vivo","44","0","70","83.34","0.45","https://painel.tomticket.com/","0.00","0.00","0.15","47900000","0.78,0.78,0.56,0.56,0.78,1.00,0.78,0.78,1.00,1.00,0.78,0.78","1512547638"
"dominio personalizado","25","25","50","71.22","5.60","https://tomticket.tomticket.com/kb/perguntas-frequentes/dominio-personalizado","0.00","0.00","0.75","1130000","0.71,0.71,1.00,0.57,0.57,0.71,0.71,0.57,0.71,1.00,0.71,0.71","1512554193"
"uniodonto amapá","17","15","90","58.07","0.00","https://uniodontoamapa.tomticket.com/helpdesk/login?ep=","0.00","0.00","0.02","11000","0.02,0.08,0.03,0.19,0.54,0.29,0.15,0.05,0.08,1.00,0.08,0.05","1513530013"
"scx 6555","23","24","140","59.18","1.14","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-6555nx","0.00","0.00","0.99","159000","0.82,0.24,0.24,1.00,0.24,0.30,0.16,0.30,0.67,0.44,0.44,0.55","1513364297"
"cftv clear","51","73","30","71.10","1.10","https://www.tomticket.com/chat/?id=EP00695&ac=44480P20012014112042","0.00","0.00","0.20","163000","1.00,0.40,0.80,0.60,0.40,0.60,0.40,0.40,0.80,0.60,0.40,0.80","1513097547"
"cftv clear","50","72","30","71.10","1.10","https://www.tomticket.com/chat/?id=EP00698&ac=44672P20012014115715","0.00","0.00","0.20","163000","1.00,0.40,0.80,0.60,0.40,0.60,0.40,0.40,0.80,0.60,0.40,0.80","1513097547"
"contato locaweb","32","35","140","69.14","0.16","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.11","252000","0.81,0.67,0.52,0.67,0.52,0.67,0.52,1.00,0.81,0.67,0.67,0.67","1512403732"
"appwaze","89","0","90","67.34","0.03","https://cemexecutive.tomticket.com/kb/appego---solucoes-de-monitoramento-pessoal-a-distancia/o-monitoramento-e-constante-funciona-como-o-app-waze","0.00","0.00","0.13","116000","0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71,0.14","1513497472"
"email caixa de entrada hotmail","54","55","30","77.35","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.38","455000","0.50,1.00,0.75,0.75,0.50,0.50,0.75,0.75,0.75,0.50,0.50,0.50","1513117578"
"www ticket com br telefone","99","0","90","64.64","0.22","https://www.tomticket.com/","0.00","0.00","0.22","13200000","1.00,0.64,0.64,0.82,0.64,0.64,0.82,0.82,0.82,1.00,1.00,1.00","1512418353"
"livejasmin com login","24","17","90","41.18","0.00","https://painel.tomticket.com/","0.00","0.00","0.00","482000","0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11,0.11,0.11,0.11","1509728481"
"www e ticket com br","58","71","70","43.91","1.69","https://painel.tomticket.com/","0.00","0.00","0.10","1930000","0.29,0.57,0.14,0.57,0.14,0.29,0.43,1.00,0.57,0.57,0.71,1.00","1511249035"
"www tom","27","27","110","30.09","0.00","https://www.tomticket.com/","0.00","0.00","0.01","677000000","0.55,0.24,0.24,1.00,0.24,0.19,0.36,0.30,0.67,1.00,1.00,0.12","1513386129"
"samsung scx 5835nx","45","41","320","67.53","0.74","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","0.25","200000","0.24,0.54,1.00,0.24,1.00,0.44,0.15,0.67,0.29,0.44,0.44,0.29","1513242518"
"ticket com","51","0","6600","19.55","0.71","https://painel.tomticket.com/","0.00","0.00","0.04","175000000","1.00,0.24,0.67,0.13,0.67,0.16,1.00,0.29,0.13,0.19,0.19,0.03","1513547992"
"sky senha","67","60","110","77.97","2.86","https://agenciaskysuporte.tomticket.com/helpdesk/novasenha?id=EP00139&account=8896P23072013054013","0.00","0.00","0.26","1260000","0.53,0.53,0.53,0.53,0.65,0.65,0.82,0.65,0.65,0.65,0.65,1.00","1512500892"
"downlad","100","0","170","84.42","0.00","https://www.tomticket.com/download","0.00","0.00","0.01","1970000000","0.36,1.00,0.82,0.36,0.82,0.12,0.55,0.12,0.30,0.19,0.19,0.19","1513346334"
"chamados com br","6","3","90","42.95","19.06","https://www.tomticket.com/","0.00","0.02","0.19","20400000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1513430943"
"sac ticket","91","0","90","72.88","1.72","https://adminws.tomticket.com/","0.00","0.00","0.02","12700000","0.02,0.24,0.01,0.82,0.01,0.06,0.03,0.30,0.12,0.19,0.19,1.00","1513453616"
"atendimento help desk","16","0","40","59.95","27.57","https://www.tomticket.com/recursos","0.00","0.00","0.94","491000","0.29,0.43,0.57,0.43,0.57,0.43,0.43,0.43,1.00,0.57,1.00,0.71","1513157847"
"web help desk","50","51","20","51.85","43.63","https://www.tomticket.com/","0.00","0.00","0.99","92400000","0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,0.67,1.00,0.67","1511715467"
"atendimento online para sites","18","25","20","51.80","2.67","https://www.tomticket.com/","0.00","0.00","0.96","4290000","0.33,1.00,0.33,1.00,0.67,1.00,0.33,0.67,0.33,0.67,0.67,0.67","1511698906"
"falar com atendente da vivo online","91","89","40","79.85","0.97","https://www.tomticket.com/","0.00","0.00","0.41","706000","1.00,0.80,0.60,0.60,0.60,0.60,1.00,0.60,0.80,0.80,0.80,1.00","1509321639"
"assinatura gmail","98","0","210","83.64","1.66","https://vetortechnology.tomticket.com/kb/e-mail/como-configurar-assinatura-de-e-mail-no-gmail","0.00","0.00","0.12","1550000","0.82,0.67,0.30,0.67,1.00,0.44,1.00,0.24,0.16,0.16,0.16,0.36","1511581748"
"www hotmail com entrar caixa de entrada","59","0","320","85.23","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.04","601000","0.24,0.16,0.67,0.16,0.67,0.24,0.19,0.44,0.67,0.67,0.12,1.00","1513282467"
"porta rdp","37","37","480","73.18","0.00","https://cmtec.tomticket.com/kb/8--windows-e-office/ts-rdp---troca-da-porta-de-escuta","0.00","0.00","0.01","322000","1.00,0.24,0.24,0.54,0.24,0.29,0.15,0.19,0.82,0.54,0.54,0.44","1511588573"
"ticket aplicativo","90","96","110","72.01","2.83","https://www.tomticket.com/","0.00","0.00","0.12","445000","0.54,0.03,0.44,1.00,0.44,0.15,0.06,0.36,0.15,0.03,0.03,0.03","1513546445"
"abrapetit","32","47","720","54.47","0.00","https://www.tomticket.com/chat/?id=EP04530&ac=289920P19032015041935","0.00","0.00","0.00","0","0.02,0.67,0.08,0.67,0.03,1.00,0.44,0.19,0.30,0.08,0.02,0.44","1510500866"
"criação de email","56","50","50","77.66","1.75","https://tomticket.tomticket.com/kb/outros/criacao-de-chamados-por-email","0.00","0.00","0.84","7140000","1.00,1.00,1.00,0.71,0.43,0.57,0.71,0.71,1.00,1.00,0.71,0.71","1512558249"
"aplicativo meu tom","81","0","170","87.96","0.03","https://www.tomticket.com/meu-suporte","0.00","0.00","0.22","2000000","1.00,0.81,0.66,0.66,0.53,0.44,0.44,0.28,0.28,0.34,0.28,0.12","1512522412"
"suporte.totvs.com","71","64","140","65.89","11.66","https://fapeconsulting.tomticket.com/helpdesk/novasenha?id=EP01624&account=103936P16052014082534","0.00","0.00","0.08","337000","1.00,1.00,0.67,0.67,0.43,0.67,0.67,0.52,0.67,0.52,0.33,0.81","1512425297"
"helpdesk caixa","60","66","90","63.25","2.28","https://www.tomticket.com/","0.00","0.00","0.34","175000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513427777"
"vivo gestão login","53","0","210","69.47","1.85","https://painel.tomticket.com/","0.00","0.00","0.06","542000","0.07,0.07,0.03,0.05,0.36,0.24,0.66,1.00,1.00,0.29,0.15,0.44","1512522075"
"clisitef ini","54","53","90","48.72","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-2---versao-224---04-05-2017","0.00","0.00","0.00","0","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1510536981"
"local web email","53","0","110","59.45","1.01","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.14","194000","0.64,0.79,0.64,0.79,0.50,0.64,0.64,0.64,1.00,1.00,1.00,1.00","1512404366"
"baixaki meu tom","15","18","110","89.79","0.03","https://www.tomticket.com/download","0.00","0.00","0.15","294000","1.00,0.82,0.82,0.65,0.82,0.82,0.65,0.65,0.53,0.41,0.41,0.41","1512485775"
"notebook e cia","51","0","260","76.98","0.94","https://notebookecia.tomticket.com/?account=784256P26082016020534","0.00","0.00","0.11","572000","1.00,0.81,0.81,1.00,0.81,0.66,0.81,0.81,0.81,1.00,0.81,0.81","1508903309"
"email localweb","44","0","260","58.90","0.29","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.20","183000","1.00,0.82,0.36,0.82,0.82,0.12,0.12,0.30,0.44,0.44,0.44,0.12","1513503621"
"chat online gratuito","22","26","320","59.43","0.97","https://www.tomticket.com/","0.00","0.00","0.82","3560000","0.48,0.88,1.00,0.21,0.17,0.11,0.07,0.05,0.11,0.11,0.14,0.11","1511911543"
"meu tom grátis","85","85","20","89.17","0.03","https://www.tomticket.com/","0.00","0.00","0.15","1120000","0.25,0.25,0.75,0.50,0.25,0.75,0.75,1.00,0.75,0.25,0.50,0.25","1511789069"
"tec online","68","0","50","65.63","0.00","https://www.tomticket.com/externo?id=EP01984&account=126976P01072014022649","0.00","0.00","0.02","27600000","0.78,0.56,0.56,0.44,0.56,0.44,0.56,0.78,0.56,0.56,1.00,0.56","1512534960"
"atendente vivo online","90","95","20","84.01","0.94","https://www.tomticket.com/","0.00","0.00","0.27","216000","0.50,0.50,0.50,0.50,0.75,0.25,0.25,0.50,0.50,0.75,0.75,1.00","1513186216"
"atendimento online vivo","100","0","720","84.49","0.81","https://www.tomticket.com/","0.00","0.00","0.19","2320000","0.59,0.59,0.72,0.59,0.72,0.88,0.88,0.88,1.00,0.72,0.72,0.72","1511685095"
"ecg tce","15","0","590","70.43","0.00","https://ead-ecg.tomticket.com/kb/ambiente-virtual-de-aprendizagem/alteracao-de-dados-cadastrais","0.00","0.00","0.01","140000","0.82,0.82,1.00,0.67,0.44,0.24,0.44,0.55,0.82,1.00,0.82,0.82","1512548884"
"ecg tce","14","0","590","70.43","0.00","https://ead-ecg.tomticket.com/kb/ambiente-virtual-de-aprendizagem/acompanhamento-de-notas","0.00","0.00","0.01","140000","0.82,0.82,1.00,0.67,0.44,0.24,0.44,0.55,0.82,1.00,0.82,0.82","1512548884"
"aparecam","65","0","320","77.48","0.00","https://tomticket.tomticket.com/kb/base-de-conhecimento/insercao-de-link-de-videos-para-que-aparecam-na-base-de-conhecimento-no-aplicativo-meu-suporte","0.00","0.00","0.00","39000","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.81,1.00,1.00","1513340125"
"painei","18","18","70","77.89","0.58","https://painel.tomticket.com/","0.00","0.00","0.95","86800000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511239534"
"tagged chat","69","0","30","58.05","0.03","https://blog.tomticket.com/tagged/chat","0.00","0.00","0.71","52400000","0.78,1.00,0.56,0.33,0.22,0.22,0.22,0.22,0.11,0.22,0.11,0.22","1513164074"
"cfop 5100","99","0","90","52.48","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-2---versao-224---04-05-2017","0.00","0.00","0.01","5000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1511334297"
"gravartar","91","55","90","66.40","0.00","https://tomticket.tomticket.com/kb/perguntas-frequentes/como-usar-o-gravatar-para-enviar-sua-foto","0.00","0.00","0.00","222000000","0.11,0.56,0.11,0.56,1.00,0.33,1.00,0.11,0.11,0.11,0.11,0.56","1509752547"
"chat on line gratis","65","64","50","57.84","0.94","https://www.tomticket.com/","0.00","0.00","0.86","7610000","1.00,0.64,0.27,0.45,0.45,1.00,0.45,0.27,0.36,0.36,0.27,0.27","1512583216"
"rastreador veicular car system","78","58","20","81.71","7.49","https://loccarsystem.tomticket.com/helpdesk/novasenha?account=911232P07012017112451","0.00","0.00","0.96","14000","1.00,0.67,0.67,1.00,0.67,0.33,0.67,0.33,0.33,0.33,1.00,0.67","1511778339"
"uni informatica","38","0","70","64.75","0.00","https://uni.tomticket.com/helpdesk","0.00","0.00","0.00","9470000","1.00,0.78,0.33,0.78,0.11,0.11,0.11,0.44,0.78,0.78,0.44,0.22","1511257680"
"o que e firmware","79","59","170","76.93","0.00","https://cemexecutive.tomticket.com/kb/appego---solucoes-de-monitoramento-pessoal-a-distancia/o-que-e-firmware","0.00","0.00","0.00","16100000","1.00,0.55,0.24,0.55,0.12,0.36,0.82,0.19,0.12,0.12,0.19,0.44","1513364921"
"zona concursos","77","68","390","69.62","0.00","https://zonadosconcursos.tomticket.com/helpdesk/login?id=EP06592&account=421888P11082015065528","0.00","0.00","0.02","14900000","0.12,0.12,0.67,0.15,0.67,1.00,0.24,0.54,0.36,0.36,0.36,0.24","1513261508"
"defina o que é conhecimento","57","64","90","84.98","0.00","https://tomticket.tomticket.com/kb/base-de-conhecimento/area-inicial-do-cliente---painel-x-base-de-conhecimento","0.00","0.00","0.00","625000","0.18,0.13,0.05,0.13,1.00,0.23,0.23,0.08,0.13,0.13,0.08,0.03","1511200855"
"hotmail caixa de entrada do hotmail","44","57","20","83.07","0.06","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.16","634000","0.00,0.00,0.50,0.25,0.75,0.50,0.75,1.00,0.75,0.75,0.50,0.50","1511391005"
"caixa de entrada email hotmail","71","70","140","86.08","0.03","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.09","512000","0.81,1.00,0.81,1.00,0.52,0.43,0.52,0.52,0.67,0.67,0.67,0.52","1512400481"
"minha caixa de email","81","71","260","92.66","0.19","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.43","28700000","0.54,0.82,0.82,0.67,0.67,0.36,0.44,0.54,1.00,0.67,0.54,0.44","1511874550"
"cfop 5107","51","47","170","61.56","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-2---versao-224---04-05-2017","0.00","0.00","0.00","1000","0.81,0.67,0.29,0.67,0.23,1.00,1.00,0.23,0.35,0.35,0.35,0.35","1513373245"
"baixar meu tom aplicativo","100","0","30","86.67","0.03","https://www.tomticket.com/download","0.00","0.00","0.41","478000","0.00,0.00,0.80,1.00,0.80,1.00,0.80,0.60,0.80,0.40,0.40,0.20","1513154114"
"wiki localweb","70","70","70","71.09","0.00","https://tomticket.tomticket.com/kb/outros/criacao-de-chamados-por-email","0.00","0.00","0.04","38000","0.44,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.44,0.22","1511262151"
"ler email no gmail","29","13","90","90.03","0.26","https://tomticket.tomticket.com/kb/perguntas-frequentes/nao-e-possivel-ler-emails-no-gmail","0.00","0.00","0.34","1810000","0.65,1.00,0.53,0.41,0.41,0.29,0.24,0.41,0.65,0.24,0.41,0.82","1512421018"
"e ticket email","51","0","90","54.28","0.00","https://tomticket.tomticket.com/kb/outros/criacao-de-chamados-por-email","0.00","0.00","0.00","168000000","0.78,0.11,0.11,0.11,1.00,0.33,0.11,0.11,0.11,0.11,0.78,0.11","1510508403"
"cfop 1926","87","74","880","56.04","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-7---versao-233---21-07-2017","0.00","0.00","0.00","3000","0.44,0.44,1.00,0.44,0.15,0.29,0.36,0.15,1.00,1.00,0.82,1.00","1511121360"
"hotmail com entrar caixa de entrada","69","78","590","87.71","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.02","598000","0.05,0.07,0.17,0.07,0.06,1.00,0.06,0.25,0.17,0.17,0.09,0.04","1511126401"
"lojas economica","60","0","590","68.86","1.62","https://www.tomticket.com/helpdesk/login?id=EP05567&account=356288P09062015104722","0.00","0.00","0.02","489000","0.55,0.55,0.67,0.67,0.67,1.00,0.82,1.00,0.82,0.67,0.67,0.67","1510506561"
"chat online gratis para site","60","64","30","57.45","0.58","https://www.tomticket.com/","0.00","0.00","0.72","13800000","0.75,0.50,0.50,0.25,0.75,0.50,0.50,1.00,1.00,1.00,1.00,1.00","1513191355"
"samsung scx-5835nx","41","43","110","71.75","0.45","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","0.34","148000","0.79,0.64,0.79,0.79,0.79,0.79,1.00,0.64,0.79,0.79,1.00,0.79","1513409213"
"shaiya criar conta","19","15","20","59.00","0.00","https://shfenix.tomticket.com/helpdesk/cadastro?account=869760P15112016061319","0.00","0.00","0.09","29000","1.00,0.75,0.50,0.75,0.50,0.25,0.50,0.50,0.50,0.50,0.50,0.25","1513234857"
"ppl distribuidora de peças","22","18","70","69.47","0.00","https://bomprecoautopecas.tomticket.com/chat?id=EP09212&ac=589568P16022016091940&balloon=1&ref=","0.00","0.00","0.05","17000","0.12,0.12,0.03,0.12,0.15,1.00,1.00,0.07,0.12,0.12,0.05,0.03","1511761335"
"configurações de conta","68","0","70","85.54","0.03","https://tomticket.tomticket.com/kb/configuracoes-da-conta","0.00","0.00","0.09","24900000","0.78,0.56,0.56,0.56,0.78,0.78,1.00,0.78,0.56,1.00,0.78,1.00","1511285129"
"tom gratis","80","36","170","89.77","0.29","https://www.tomticket.com/","0.00","0.00","0.35","34400000","0.54,0.65,0.54,0.65,1.00,1.00,1.00,0.65,0.65,0.65,0.65,0.54","1508912493"
"chat online para site gratuito","30","38","20","55.15","1.69","https://www.tomticket.com/","0.00","0.00","0.76","2780000","0.50,0.25,0.75,1.00,0.75,0.75,0.50,0.25,0.50,0.50,0.50,0.75","1511743273"
"help desk caixa telefone","65","69","720","69.20","0.19","https://www.tomticket.com/","0.00","0.00","0.09","468000","0.01,0.02,0.06,0.02,0.05,0.05,0.10,0.67,1.00,1.00,0.19,0.44","1511128816"
"hotmail email entrar caixa de entrada","76","65","1300","80.08","0.32","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.07","574000","0.07,0.11,0.23,0.06,0.04,0.06,0.13,0.66,1.00,0.30,0.43,0.30","1511423612"
"chat para site gratuito","43","53","90","57.19","0.84","https://www.tomticket.com/","0.00","0.00","0.70","2520000","0.04,0.01,0.06,0.01,1.00,0.04,0.03,0.10,0.01,0.01,0.12,0.01","1513437611"
"sistema de atendimento web","28","35","20","51.66","3.61","https://www.tomticket.com/","0.00","0.00","0.68","2870000","0.20,0.80,0.40,1.00,0.20,0.40,0.40,0.40,0.20,0.40,0.20,0.40","1511801585"
"minhas pastas","70","61","480","85.80","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.00","478000","0.19,0.24,0.19,0.36,0.54,0.54,0.82,0.82,1.00,0.82,0.82,0.82","1513220053"
"o chamado online","42","54","480","47.97","1.23","https://www.tomticket.com/","0.00","0.00","0.05","14500000","1.00,0.67,0.67,0.55,0.55,0.55,0.67,0.36,0.44,0.36,0.44,0.36","1511622094"
"preços e","78","0","30","81.12","0.00","https://www.tomticket.com/precos-e-planos","0.00","0.00","0.09","22200000","0.50,0.50,0.75,0.50,0.50,0.75,0.75,0.75,1.00,1.00,1.00,0.75","1513190796"
"e-mail locaweb","68","0","390","58.85","0.13","https://blog.tomticket.com/emails-locaweb-2ce9b12d9ddd","0.00","0.00","0.14","274000","0.67,0.67,0.67,0.54,0.81,0.81,0.81,0.67,0.67,0.81,1.00,0.81","1513231342"
"senha da sky","95","93","720","79.59","2.67","https://agenciaskysuporte.tomticket.com/helpdesk/novasenha?id=EP00139&account=8896P23072013054013","0.00","0.00","0.14","1430000","0.02,0.03,1.00,0.03,0.02,0.05,0.03,0.11,0.02,0.02,0.09,0.05","1511637159"
"intensicare","28","23","720","70.22","0.00","https://intensicare.tomticket.com/helpdesk/cadastro","0.00","0.00","0.00","18000","0.44,0.67,0.16,0.67,0.16,0.44,0.55,0.24,0.16,0.16,0.82,1.00","1511591645"
"baixar meu tom para pc","46","0","90","83.08","0.00","https://www.tomticket.com/download","0.00","0.00","0.03","1340000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1510567468"
"baixar my tom gratis","74","0","20","89.65","0.03","https://www.tomticket.com/","0.00","0.00","0.09","3710000","0.40,0.40,0.40,0.40,0.20,0.80,1.00,0.20,0.40,0.20,0.20,0.20","1513165617"
"digifred","38","39","110","60.60","0.00","https://digifred.tomticket.com/?account=941568P07032017042209","0.00","0.00","0.00","46000","0.30,0.30,0.67,0.30,1.00,0.19,0.24,1.00,0.67,0.67,0.55,0.67","1513551780"
"criar chat html","69","64","90","65.96","0.00","https://tomticket.tomticket.com/kb/atendimento-online-chat/integrar-atendimento-online-fixo-no-rodape","0.00","0.00","0.33","1960000","0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71,0.14","1511189640"
"meu tom gratis","86","51","260","88.97","0.03","https://www.tomticket.com/","0.00","0.00","0.25","870000","0.29,0.44,0.29,0.24,0.24,0.66,1.00,0.54,0.44,0.44,0.54,0.36","1508846640"
"para chat","35","0","20","64.67","0.00","https://tomticket.tomticket.com/kb/perguntas-frequentes/estou-vendo-departamento-indisponivel-para-chat","0.00","0.00","0.17","86800000","1.00,0.43,0.29,0.57,0.14,0.29,0.29,0.14,0.14,0.29,0.14,0.14","1511717936"
"testes de conexão","80","48","70","70.13","0.00","https://cmtec.tomticket.com/kb/4--testes-de-conexao","0.00","0.00","0.02","1320000","0.56,0.56,0.78,0.78,0.78,0.56,0.78,0.56,0.78,1.00,0.78,0.78","1512438189"
"erro c420 sped fiscal","94","94","90","62.74","0.00","https://suportepetros.tomticket.com/kb/2---historico-de-versoes-do-petros/2-2---versao-224---04-05-2017","0.00","0.00","0.03","1000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1510511783"
"sistema informatica online","58","56","90","51.03","0.00","https://www.tomticket.com/","0.00","0.00","0.04","5000000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1511241465"
"meu tom online","58","76","40","87.22","0.00","https://www.tomticket.com/","0.00","0.00","0.10","3600000","1.00,0.71,0.71,0.57,0.71,0.71,0.57,0.57,0.57,0.43,0.43,0.29","1513005879"
"verificar blacklist","29","85","210","42.98","1.30","https://tomticket.tomticket.com/kb/api/verificar-email-na-blacklist","0.00","0.00","0.03","61000","1.00,0.16,0.82,0.36,0.82,0.55,0.55,0.12,0.30,0.19,0.19,0.30","1513303791"
"cx de entrada hotmail","80","77","90","81.19","0.00","https://kb.tomticket.com/utitech/outlook/caixa-de-entrada--pastas--sumiram-outlook-2013-e-2016","0.00","0.00","0.07","388000","0.64,0.79,0.64,0.79,0.64,0.64,0.50,0.64,1.00,0.64,0.50,0.36","1512525723"
"defina conhecimento","44","0","170","82.54","0.00","https://tomticket.tomticket.com/kb/base-de-conhecimento/area-inicial-do-cliente---painel-x-base-de-conhecimento","0.00","0.00","0.06","621000","0.81,0.06,0.15,0.67,0.23,1.00,1.00,0.23,0.06,0.35,0.35,0.35","1513354852"
"cadastro de clientes online","72","70","320","68.51","5.18","https://www.tomticket.com/","0.00","0.00","0.90","3240000","0.82,0.82,0.82,0.67,0.67,0.54,0.82,0.82,0.82,0.67,0.82,1.00","1513417587"
"atendimento online para site","23","11","70","48.39","1.89","https://www.tomticket.com/","0.00","0.00","0.92","18700000","0.64,0.50,0.50,0.50,0.50,0.29,0.21,0.29,0.50,0.79,0.64,1.00","1512422689"
"impressora samsung scx 4623f","96","0","140","79.25","1.69","https://polen.tomticket.com/kb/como-emitir-relatorio-de-uso-total-da-impressora/como-emitir-relatorio-de-uso-total-da-impressora-scx-5835nx","0.00","0.00","0.97","124000","0.82,0.82,1.00,1.00,0.53,0.65,0.82,0.82,1.00,0.82,0.82,0.82","1512429838"
"notebook cia","80","61","50","68.21","0.00","https://notebookecia.tomticket.com/?account=784256P26082016020534","0.00","0.00","0.14","600000","0.71,0.71,0.57,0.57,0.71,0.57,0.71,0.71,1.00,1.00,0.71,0.57","1512583932"
"web chat gratuito","51","53","30","57.58","0.26","https://www.tomticket.com/","0.00","0.00","0.46","3090000","0.29,0.57,0.14,0.43,0.43,1.00,0.29,0.71,0.43,0.14,0.29,1.00","1513013030"
"base de conhecimento","65","0","390","62.11","3.65","https://kb.tomticket.com/","0.00","0.00","0.12","19700000","0.66,0.66,0.66,0.66,0.66,0.44,0.54,0.66,1.00,0.81,0.81,1.00","1513135944"
"www.helpdesk","24","33","40","27.32","17.10","https://www.tomticket.com/","0.00","0.00","0.58","96300000","0.80,1.00,0.80,0.80,0.80,0.80,1.00,0.60,0.80,0.60,0.80,0.80","1513024539"
