Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"modelo de chek list","23","0","140","53.21","11.17","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.03","597000","1.00,0.12,0.30,0.12,0.36,0.82,0.82,0.36,0.24,0.24,0.24,0.24","1513357417"
"recle aqui","41","0","70","74.08","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.18","7610000","0.56,0.56,0.11,0.56,0.11,1.00,0.78,0.33,0.56,0.56,0.22,0.33","1511311528"
"qualidades de um bom funcionario","73","0","70","71.59","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.03","58000","0.78,0.56,1.00,1.00,0.78,0.56,0.78,0.56,0.78,0.78,1.00,0.78","1512584340"
"reclameaki","35","0","720","79.62","0.29","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","7310000","0.12,0.67,0.30,0.67,0.44,0.44,1.00,0.24,0.16,0.16,0.24,0.16","1510399377"
"reclama aki","52","0","110","77.29","0.16","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","8870000","0.44,0.44,1.00,0.44,0.15,0.06,0.01,0.15,0.03,1.00,0.82,0.10","1513412920"
"a importancia do bom atendimento ao cliente","27","0","90","58.86","3.12","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.22","2760000","0.04,0.07,0.03,0.07,0.12,0.04,1.00,0.12,0.07,0.07,0.10,0.07","1513421832"
"central de relacionamento claro telefone","93","0","90","78.62","0.65","https://blog.octadesk.com/monte-uma-central-de-atendimento-ao-cliente/","0.00","0.00","0.17","1150000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1513459074"
"atendimento com qualidade","14","0","90","52.34","4.62","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.13","28700000","0.50,0.79,0.79,1.00,0.64,0.29,0.36,0.50,1.00,1.00,0.79,0.79","1512405252"
"atendimento com qualidade","13","0","90","52.34","4.62","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.01","0.13","28700000","0.50,0.79,0.79,1.00,0.64,0.29,0.36,0.50,1.00,1.00,0.79,0.79","1512405252"
"laço outubro rosa","84","0","590","67.47","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.00","544000","0.00,0.02,0.16,1.00,0.03,0.01,0.00,0.00,0.00,0.00,0.01,0.01","1512539418"
"analista de help desk","44","0","90","80.09","0.00","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.61","482000","1.00,1.00,0.82,0.64,0.82,0.45,0.82,0.64,0.82,1.00,0.82,0.82","1512510459"
"planilha cadastro de clientes gratis","51","19","110","72.74","1.49","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.68","358000","0.08,0.03,0.67,0.30,1.00,0.19,0.06,0.01,0.67,0.67,0.55,0.67","1513551162"
"atendimento de clientes","80","59","30","72.49","0.00","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.18","57000000","0.80,0.60,0.80,0.60,0.80,0.40,0.60,0.40,1.00,0.80,0.40,0.80","1513116160"
"vale ressaltar","83","0","480","78.33","0.00","https://blog.octadesk.com/dicas-de-como-fidelizar-clientes/","0.00","0.00","0.00","2200000","0.44,0.44,0.44,0.19,0.44,0.16,0.30,0.55,0.12,0.82,0.82,1.00","1511626232"
"script atendimento","53","0","30","51.63","0.00","https://blog.octadesk.com/dicas-de-como-fidelizar-clientes/","0.00","0.00","0.07","658000","0.75,1.00,0.50,0.50,0.75,1.00,0.50,0.75,0.50,0.75,1.00,1.00","1513112882"
"que é cultura","21","0","110","82.30","0.00","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.01","75100000","0.81,0.02,0.07,0.81,0.29,0.54,1.00,0.24,0.02,0.02,0.02,1.00","1513390240"
"o que é prática","67","0","50","84.40","0.00","https://blog.octadesk.com/customer-success/","0.00","0.00","0.00","416000000","0.44,0.56,1.00,0.78,0.56,0.33,0.33,0.44,1.00,1.00,0.78,0.78","1512556214"
"exelencia","87","0","2400","56.81","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.00","21000000","0.29,0.24,0.55,0.24,0.19,0.36,0.24,0.10,0.16,0.16,1.00,0.67","1513083721"
"sistema de atendimento web","37","19","20","51.66","3.61","https://www.octadesk.com/","0.00","0.00","0.68","2870000","0.20,0.80,0.40,1.00,0.20,0.40,0.40,0.40,0.20,0.40,0.20,0.40","1511801585"
"modelo de mapeamento de processos","89","0","70","50.95","1.98","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.34","432000","0.64,0.64,0.82,1.00,0.45,0.45,0.64,0.45,0.82,0.64,0.82,0.64","1512488305"
"trabalho sobre atendimento ao cliente","74","0","50","73.10","0.45","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.26","7770000","0.22,0.44,0.56,0.78,1.00,0.22,0.22,0.22,1.00,0.44,0.44,0.56","1512591400"
"gestão de pessoas e do atendimento ao público para concurso","23","0","90","80.04","0.00","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.18","1270000","0.11,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.11,0.56","1509749874"
"site de reclamação de empresas","21","0","50","83.39","0.06","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.33","2050000","0.29,0.14,0.14,0.14,1.00,0.64,0.21,0.21,0.21,0.29,0.21,0.21","1512553251"
"sistema help desk gratuito","44","0","30","62.72","29.81","https://www.octadesk.com/","0.00","0.00","0.82","1020000","0.43,0.57,0.43,0.29,0.29,0.14,0.29,0.43,0.29,0.43,1.00,0.43","1513162682"
"www chat com","27","33","590","55.72","0.58","https://www.octadesk.com/chat-para-site","0.00","0.00","0.25","73400000","0.12,0.82,0.36,0.82,0.36,0.12,1.00,0.24,0.36,0.36,0.67,0.55","1510961861"
"dicas de relacionamento","71","61","880","71.02","0.32","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.11","928000","1.00,1.00,0.88,0.88,0.88,0.88,1.00,1.00,0.88,1.00,0.88,0.88","1511610350"
"hepdesk","15","0","30","57.17","0.00","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.77","186000000","0.60,1.00,0.40,0.40,0.80,0.40,0.40,0.60,0.80,0.40,0.40,0.60","1511798002"
"hepdesk","10","0","30","57.17","0.00","https://www.octadesk.com/","0.00","0.00","0.77","186000000","0.60,1.00,0.40,0.40,0.80,0.40,0.40,0.60,0.80,0.40,0.40,0.60","1511798002"
"recalme aqui","43","0","590","74.66","0.52","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","7560000","0.12,0.19,0.44,0.19,0.36,0.30,0.16,0.67,1.00,1.00,0.55,1.00","1510952242"
"rodrigo ricco idade","23","0","90","86.54","0.00","https://blog.octadesk.com/podcast-rodrigo-ricco/","0.00","0.00","0.04","533000","0.10,0.03,0.03,0.67,0.03,0.02,1.00,0.24,0.55,0.36,0.36,0.03","1513542004"
"cadastro de cliente excel","76","74","140","69.99","1.27","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.24","584000","1.00,1.00,1.00,1.00,0.82,0.82,0.53,0.41,0.82,0.65,0.82,1.00","1513348374"
"como fazer feedback","49","0","880","75.42","0.78","https://blog.octadesk.com/o-que-fazer-feedback-do-cliente/","0.00","0.00","0.05","19000000","0.54,0.04,0.12,1.00,0.15,0.15,0.67,0.29,0.44,0.44,0.29,0.44","1511124010"
"reclame aquio","63","0","140","74.98","0.06","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","8900000","0.19,1.00,0.44,1.00,0.67,0.67,0.15,0.36,0.24,0.24,0.36,0.24","1513369668"
"o que é gestão de pessoas nas empresas","86","0","30","75.05","5.08","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.45","16100000","0.40,0.60,0.80,0.80,0.60,0.20,0.40,0.40,1.00,0.80,0.80,0.60","1513135322"
"programa de atendimento ao cliente","10","0","30","57.19","0.78","https://blog.octadesk.com/os-primeiros-passos-para-iniciar-um-programa-de-atendimento-ao-cliente/","0.00","0.00","0.72","1760000","0.43,0.43,0.29,0.43,1.00,0.29,0.43,0.29,0.29,0.29,0.29,0.29","1513083819"
"sistema de chat","18","25","70","44.91","5.37","https://www.octadesk.com/chat-para-site","0.00","0.00","0.99","19100000","1.00,1.00,0.82,0.45,0.64,0.64,0.36,0.36,0.64,0.64,0.64,0.64","1512512551"
"sistema de help desk free","39","46","40","64.88","48.94","https://www.octadesk.com/","0.00","0.00","0.97","926000","0.71,1.00,0.71,0.71,0.57,0.43,0.43,0.29,0.29,0.71,0.43,0.57","1509342949"
"como diminuir","48","59","880","81.08","0.00","https://blog.octadesk.com/como-diminuir-o-numero-de-reclamacoes-no-atendimento-ao-cliente/","0.00","0.00","0.05","22100000","0.11,0.02,0.05,0.02,0.82,0.44,0.29,0.06,1.00,1.00,0.82,0.55","1511690151"
"o que chat","77","0","110","85.73","0.32","https://www.octadesk.com/chat-para-site","0.00","0.00","0.06","22100000","0.15,1.00,0.54,0.24,0.54,0.82,0.82,0.82,0.19,0.29,0.29,0.44","1513394058"
"planilha de controle de clientes excel","49","0","30","70.13","4.43","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.39","381000","1.00,0.75,1.00,1.00,0.75,0.75,0.50,0.25,0.50,0.50,1.00,1.00","1511737797"
"e-commerce news","67","0","320","51.74","3.29","https://blog.octadesk.com/e-commerce-news/","0.00","0.00","0.14","29600000","1.00,0.81,0.81,0.81,0.67,0.67,0.81,0.54,0.67,0.67,0.67,0.67","1513254945"
"frases de qualidade no atendimento","23","0","70","54.76","2.73","https://blog.octadesk.com/6-dicas-da-zappos-sobre-atendimento-ao-cliente/","0.00","0.00","0.05","649000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511192431"
"projeto de pesquisa sobre atendimento ao cliente","35","0","90","78.06","0.00","https://blog.octadesk.com/metodologia-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.36","1780000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1513560984"
"sistema cliente","13","22","70","49.39","0.00","https://www.octadesk.com/atendimento-ao-cliente","0.00","0.00","0.10","63700000","0.78,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.78,0.22","1511322487"
"sistema cliente","12","0","70","49.39","0.00","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.10","63700000","0.78,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.78,0.22","1511322487"
"avaliação de atendimento ao cliente","68","0","70","58.35","1.89","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.23","2240000","0.78,0.78,0.78,0.78,0.78,0.56,0.56,0.56,0.78,0.78,1.00,0.78","1512491706"
"o que significa atendimento ao cliente","56","0","30","71.20","0.97","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.17","482000","0.43,0.43,0.43,0.43,0.43,0.29,0.14,0.14,0.57,0.43,0.57,1.00","1513128035"
"para chat","44","0","20","64.67","0.00","https://blog.octadesk.com/tag/chat-para-site/","0.00","0.00","0.17","86800000","1.00,0.43,0.29,0.57,0.14,0.29,0.29,0.14,0.14,0.29,0.14,0.14","1511717936"
"decepsionar","84","0","210","76.68","0.00","https://blog.octadesk.com/se-voce-decepcionar-o-seu-cliente-vai-perde-lo-sim/","0.00","0.00","0.00","2510000","0.29,0.44,1.00,0.44,0.36,0.29,0.36,0.15,1.00,1.00,0.54,0.24","1513331231"
"sistema de help desk gratuito","33","39","30","53.89","0.00","https://www.octadesk.com/","0.00","0.00","0.96","1280000","0.11,0.11,0.33,0.22,0.33,0.33,0.56,1.00,0.56,0.33,0.22,0.11","1513127999"
"historia real de terror","64","0","40","74.93","0.00","https://blog.octadesk.com/historia-de-terror-de-atendimento-ao-cliente-verdadeira-parte-1/","0.00","0.00","0.03","2710000","0.60,0.40,0.60,1.00,1.00,1.00,1.00,0.60,0.80,0.60,0.80,1.00","1512986853"
"conceito de atendimento ao cliente","33","0","90","64.34","0.00","https://blog.octadesk.com/nocoes-de-atendimento-equipe/","0.00","0.00","0.07","641000","0.50,0.64,0.79,0.64,0.79,0.50,0.36,0.36,0.64,0.64,0.79,1.00","1512496120"
"apareça","97","0","2900","79.86","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","3690000","0.81,0.81,0.81,1.00,0.81,1.00,0.81,0.81,0.81,0.81,1.00,1.00","1513084592"
"caracteristicas de um bom funcionario","27","0","260","76.47","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.00","538000","0.19,0.29,0.67,0.29,0.54,0.44,0.24,1.00,0.15,0.15,0.82,0.15","1513311498"
"reclame aqui aqui","27","0","20","72.09","6.15","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.04","5560000","0.20,0.40,0.20,0.40,0.40,0.40,0.40,0.20,0.60,0.60,0.40,1.00","1511816784"
"atendimento online para site","57","0","70","48.39","1.89","https://blog.octadesk.com/chat-octadesk-canal-de-atendimento-online/","0.00","0.00","0.92","18700000","0.64,0.50,0.50,0.50,0.50,0.29,0.21,0.29,0.50,0.79,0.64,1.00","1512422689"
"tempo no seu site","50","43","30","69.27","0.13","https://www.octadesk.com/chat-para-site","0.00","0.00","0.16","15200000","0.60,1.00,0.80,0.60,0.40,0.60,0.40,0.80,0.60,0.80,0.60,0.40","1513082894"
"empresas de atendimento ao cliente","18","0","20","59.37","1.69","https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/","0.00","0.00","0.52","2550000","0.75,0.50,0.50,0.75,0.75,0.25,0.75,0.25,0.50,0.75,1.00,0.50","1511389342"
"planilha cadastro de clientes excel gratis","35","0","110","68.98","1.62","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.47","495000","0.33,0.52,0.52,0.43,0.52,0.33,0.52,0.67,1.00,0.52,0.81,0.81","1512462537"
"reclame aqio","38","0","140","78.88","0.32","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","8890000","1.00,0.19,0.44,0.19,0.36,0.12,0.12,0.55,0.36,0.36,0.24,0.24","1513368305"
"www.helpdesk","86","0","40","27.32","17.10","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.58","96300000","0.80,1.00,0.80,0.80,0.80,0.80,1.00,0.60,0.80,0.60,0.80,0.80","1513024539"
"exemplo de bom atendimento ao cliente","37","0","70","55.86","2.28","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.25","6260000","0.07,0.07,0.01,0.07,1.00,0.44,1.00,0.24,0.01,0.15,0.15,0.36","1511184418"
"checklist supermercado","97","0","40","60.50","0.00","https://blog.octadesk.com/checklist-agilidade-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.03","373000","0.60,0.80,0.40,0.60,0.60,0.60,0.80,0.60,1.00,0.80,1.00,0.80","1512861774"
"sebrae atendimento ao cliente","34","0","70","73.87","1.36","https://blog.octadesk.com/sebrae-oferece-curso-gratuito-sobre-atendimento-ao-cliente/","0.00","0.00","0.13","493000","0.78,0.78,1.00,1.00,1.00,0.44,0.78,0.78,1.00,0.78,0.78,1.00","1512492376"
"historia terror reais","48","41","90","65.65","0.00","http://blog.octadesk.com/historia-de-terror-de-atendimento-ao-cliente-verdadeira-parte-1/","0.00","0.00","0.03","20600000","0.19,0.16,0.67,0.16,0.67,1.00,0.24,0.55,0.36,0.36,0.36,0.24","1509734787"
"para site","45","41","30","68.79","3.06","https://www.octadesk.com/chat-para-site","0.00","0.00","0.06","492000000","1.00,0.80,0.40,0.60,0.60,0.60,0.60,0.80,0.40,0.60,0.60,0.80","1513112419"
"como fazer um bom atendimento ao cliente","14","0","140","60.74","0.45","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.19","2940000","0.67,0.81,0.67,0.67,0.81,0.43,0.67,0.67,1.00,0.67,0.81,0.81","1512402114"
"software para help desk","94","0","40","54.01","58.66","https://www.octadesk.com/termo-de-uso","0.00","0.00","0.94","105000000","0.43,0.43,0.57,1.00,0.29,0.43,0.43,0.43,0.71,0.57,0.43,0.57","1513174925"
"melhora ou melhoria","51","0","320","85.53","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.00","696000","0.19,0.16,0.67,0.16,0.67,1.00,0.24,0.55,0.36,0.36,0.36,0.24","1513282757"
"definição de atendimento ao cliente","71","97","50","65.58","0.00","http://blog.octadesk.com/nocoes-de-atendimento-equipe/","0.00","0.00","0.05","611000","0.43,1.00,0.71,1.00,0.71,0.71,0.29,0.43,0.71,1.00,1.00,0.71","1509342921"
"fresdesk","60","90","90","60.99","20.98","https://www.octadesk.com/concorrentes/freshdesk","0.00","0.00","0.54","1310000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1513425315"
"supervisor de atendimento","91","0","390","83.22","0.32","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.19","441000","0.29,0.44,1.00,0.44,0.36,0.29,0.36,0.15,1.00,1.00,0.54,0.24","1513214015"
"zendesk sla","25","23","70","59.77","18.25","https://www.octadesk.com/concorrentes/zendesk","0.00","0.00","0.29","321000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29,1.00","1511157300"
"qualidade no atendimento ao publico","35","0","90","62.04","0.65","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.08","3730000","1.00,0.33,0.33,0.67,0.43,0.33,0.33,0.33,0.43,0.24,0.24,0.33","1513453104"
"zendesk help desk","67","62","70","62.67","0.00","https://www.octadesk.com/concorrentes/zendesk","0.00","0.00","0.86","525000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511255654"
"modelo de processos","53","0","90","74.00","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.14","37700000","0.64,0.64,1.00,0.82,0.82,0.64,0.36,0.64,0.82,0.82,1.00,0.82","1512462540"
"rreclame aqui","41","0","90","71.88","0.58","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.05","8770000","0.08,0.15,0.35,0.15,1.00,0.08,1.00,0.02,0.15,0.15,0.19,0.15","1513458683"
"tudo sobre atendimento","23","0","90","61.39","5.63","https://blog.octadesk.com/","0.00","0.00","0.13","32300000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1513418982"
"planilha de clientes","44","0","260","67.37","1.66","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.38","560000","1.00,1.00,1.00,1.00,0.81,0.65,0.81,0.81,1.00,1.00,1.00,1.00","1513168667"
"site de chat gratis","69","72","30","62.94","1.53","https://www.octadesk.com/chat-para-site","0.00","0.00","0.92","17300000","0.75,0.75,1.00,1.00,1.00,0.75,0.50,1.00,1.00,0.50,0.50,0.75","1513102339"
"treinamento para atendimento ao cliente","46","0","70","57.14","2.11","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.41","435000","0.27,0.82,0.82,1.00,1.00,0.18,0.36,0.36,0.82,0.82,1.00,0.64","1512531100"
"o que é atendimento ao cliente","35","0","390","70.32","1.14","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.26","19400000","0.67,0.81,1.00,1.00,0.81,0.44,0.44,0.44,1.00,0.81,1.00,0.81","1513170675"
"caracteristicas de um profissional de sucesso","84","0","90","65.78","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.03","350000","0.11,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.11,0.56","1511139155"
"planilha sac excel","81","0","30","53.66","0.06","https://blog.octadesk.com/porque-nao-usar-planilha-de-atendimento/","0.00","0.00","0.15","56000","0.40,0.80,0.60,0.80,0.80,0.60,1.00,0.60,0.40,0.40,0.60,0.60","1513089824"
"avaliação atendimento ao cliente","62","0","90","59.23","6.87","https://blog.octadesk.com/7-dicas-bom-atendimento-ao-cliente/","0.00","0.00","0.39","1730000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1513432633"
"globo canais","59","44","40","84.55","0.00","http://blog.octadesk.com/canais-de-atendimento-globo/","0.00","0.00","0.02","751000","1.00,0.60,0.60,1.00,0.80,1.00,0.80,0.80,0.80,1.00,0.60,1.00","1509352878"
"creclame aqui","53","31","90","76.81","0.16","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","9220000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1513478021"
"artigos sobre atendimento ao cliente","55","0","70","71.41","2.50","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.13","669000","0.56,0.78,0.78,1.00,1.00,0.22,0.33,0.44,0.78,0.78,1.00,1.00","1513101614"
"reclame aqui facebook","20","0","140","78.61","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","7520000","0.06,0.30,0.44,1.00,0.44,0.24,0.67,0.36,0.16,0.24,0.24,0.12","1513369687"
"compare telefone","69","81","40","80.17","0.00","https://www.octadesk.com/comparativo/controle-de-chamados","0.00","0.00","0.07","2350000","0.60,0.80,0.60,0.60,1.00,0.40,0.60,0.80,0.80,1.00,0.80,1.00","1513077614"
"como atender bem um cliente","92","0","480","61.93","0.61","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.11","3160000","0.44,0.44,0.55,0.82,0.67,0.55,1.00,0.82,0.44,0.30,0.44,0.44","1513128779"
"reclame aki","51","0","4400","72.04","0.16","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.03","9230000","0.54,0.20,1.00,0.20,0.16,0.12,0.44,1.00,0.67,0.67,0.81,0.54","1513530270"
"frases de atendimento ao cliente","32","0","70","53.91","0.00","https://blog.octadesk.com/6-dicas-da-zappos-sobre-atendimento-ao-cliente/","0.00","0.00","0.09","567000","1.00,0.56,1.00,0.78,0.78,0.44,0.56,0.78,0.78,0.56,1.00,0.78","1512446911"
"atendimento ao cliente o que é","49","0","30","69.10","0.00","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.25","20400000","0.40,0.40,0.40,0.80,0.80,0.40,0.60,0.40,1.00,0.80,0.60,0.60","1511748590"
"qualidade do atendimento ao publico","36","0","90","59.87","0.00","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.04","21800000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1513557590"
"o que é rosa","44","0","720","78.36","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.00","4800000","0.24,0.24,1.00,0.24,0.30,0.16,0.30,0.67,0.44,0.44,0.55,1.00","1510674288"
"planilha cadastro clientes excel","50","0","70","71.27","3.81","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.36","1540000","0.79,0.79,1.00,0.64,0.36,0.50,0.50,0.36,0.36,0.29,0.36,0.36","1512526845"
"chat no site","23","30","50","61.62","2.05","https://www.octadesk.com/chat-para-site","0.00","0.00","0.69","244000000","0.71,1.00,0.71,1.00,0.71,0.43,0.71,0.71,0.71,0.57,0.71,0.71","1509334397"
"cadastro de clientes no excel","71","0","110","64.76","3.71","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.28","589000","0.79,0.79,0.79,1.00,0.79,0.79,0.79,0.50,0.79,0.64,0.64,0.64","1512399245"
"o que significa help desk","25","0","70","75.48","4.72","https://www.octadesk.com/","0.00","0.00","0.54","466000","0.78,1.00,0.78,0.78,0.56,0.33,0.78,0.56,0.78,0.56,0.78,0.56","1512490449"
"sistemas de help desk","18","0","20","32.20","36.20","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.88","1210000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,1.00,1.00,0.67,0.67,1.00","1511726452"
"sistemas de help desk","9","8","20","32.20","36.20","https://www.octadesk.com/","0.00","0.07","0.88","1210000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,1.00,1.00,0.67,0.67,1.00","1511726452"
"sistemas de help desk","10","0","20","32.20","36.20","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.07","0.88","1210000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,1.00,1.00,0.67,0.67,1.00","1511726452"
"boa indole","90","0","390","76.62","0.00","https://blog.octadesk.com/recrutamento-de-pessoas/","0.00","0.00","0.02","150000","0.15,0.19,0.19,0.82,0.19,0.54,0.29,0.24,0.54,0.82,0.82,1.00","1511629051"
"roge distribuidora de cosmeticos","44","47","70","71.39","0.32","https://www.octadesk.com/casos-de-sucesso/sistema-de-atendimento","0.00","0.00","0.28","29000","0.06,0.01,0.07,0.01,0.54,0.29,0.04,0.67,0.01,1.00,0.01,0.10","1511203969"
"planilha de controle de ferramentas","91","0","70","71.45","1.56","https://blog.octadesk.com/planilha-de-controle-de-chamados/","0.00","0.00","0.54","401000","1.00,1.00,1.00,1.00,1.00,0.57,1.00,0.71,0.71,0.57,1.00,1.00","1512494977"
"perguntas sobre atendimento ao cliente","64","0","70","58.87","0.58","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.33","4220000","0.78,1.00,0.78,0.78,0.78,0.33,0.44,0.44,1.00,0.78,1.00,0.78","1512497738"
"planilha de cadastro de clientes excel gratis","38","35","260","74.99","1.04","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.46","108000","0.54,0.36,0.15,0.36,0.44,0.54,0.44,1.00,0.15,0.15,0.29,0.67","1513357349"
"reclame ja","21","0","320","72.92","0.13","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","916000","1.00,0.55,0.24,0.55,0.12,0.36,0.82,0.19,0.12,0.12,0.19,0.44","1513229705"
"reclame aque","49","0","90","77.04","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","8040000","0.64,0.82,0.82,0.82,0.82,1.00,1.00,0.82,0.82,0.82,0.82,0.82","1512461671"
