Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"o que faz o departamento de rh","25","22","90","67.74","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.06","509000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1509719079"
"quem e lider","87","0","720","84.82","6.15","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.05","15600000","0.03,0.02,0.01,0.79,1.00,0.05,0.04,0.01,0.00,0.16,0.09,0.37","1510674114"
"significado do nome scott","50","0","110","64.64","0.00","http://blog.acelerato.com/atendimento/dicas-de-atendimento-mantenha-a-comunicacao-s-c-o-t/","0.00","0.00","0.02","441000","0.05,0.10,0.03,0.10,0.10,0.36,0.30,0.67,1.00,1.00,0.12,0.30","1509611486"
"gestão de pessoas ou recursos humanos","54","76","30","75.15","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.22","10200000","0.25,0.75,0.75,0.50,0.75,0.50,0.75,0.50,1.00,1.00,0.50,0.50","1513108057"
"procedimento de atendimento ao cliente","96","92","30","54.05","0.00","http://blog.acelerato.com/artigo/diferenca-entre-politica-processo-e-procedimentos/","0.00","0.00","0.09","472000","0.80,0.80,0.60,0.60,0.40,0.40,1.00,0.40,0.80,0.40,0.60,0.40","1513108900"
"invista conceitos rh","99","0","140","70.72","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.01","23000","0.04,0.04,0.16,0.04,0.36,1.00,0.05,0.11,0.16,0.16,0.20,0.05","1511604585"
"zendesk help desk","16","22","70","62.67","0.00","https://www.acelerato.com/pages/vs/a-melhor-alternativa-para-o-zendesk/","0.00","0.00","0.86","525000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511255654"
"conceito feedback","74","87","50","77.35","0.00","http://blog.acelerato.com/gestao/isso-e-uma-critica-ou-um-feedback/","0.00","0.00","0.02","3670000","0.43,0.71,1.00,1.00,1.00,0.29,0.14,0.29,0.57,0.71,1.00,0.71","1512533044"
"foruns contabeis","23","24","480","61.50","0.00","https://www.acelerato.com/pages/segmentos/contabilidade/","0.00","0.00","0.00","5000","0.81,0.66,0.81,0.66,1.00,0.81,0.81,0.54,0.81,0.81,0.66,0.54","1513338816"
"sistemas gratis para empresas","56","45","20","70.11","3.65","https://www.acelerato.com/pages/segmentos/sac/","0.00","0.00","1.00","1840000","1.00,0.67,1.00,1.00,1.00,0.67,0.67,0.67,0.67,0.33,0.67,0.33","1511698930"
"vantagens do kanban","39","46","40","53.77","0.00","http://blog.acelerato.com/gestao/kanban-para-gestao-de-projetos/","0.00","0.00","0.09","52000","0.11,0.33,0.56,0.44,0.56,0.22,0.11,0.11,0.44,0.44,1.00,0.56","1509334397"
"exemplos de marketing direto","84","96","90","71.16","0.03","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.14","769000","0.21,0.79,0.64,0.79,0.79,0.36,0.29,0.50,0.79,0.50,1.00,1.00","1512469259"
"finalizar tarefa","72","74","480","87.55","0.00","http://blog.acelerato.com/documentacao/dicas-do-acelerato-checklist-de-tarefas-reduza-grandes-tarefas-em-uma-lista-de-checkpoints/","0.00","0.00","0.00","622000","0.19,0.19,0.12,0.19,0.54,0.29,0.24,0.54,0.01,0.82,1.00,0.82","1513222640"
"quanto ganha uma pessoa formada em gestão de recursos humanos","49","67","30","80.81","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.17","19900000","0.29,0.29,0.29,0.29,0.29,0.43,1.00,0.43,0.43,0.14,0.43,0.29","1513115123"
"escritório contabil","21","84","70","25.30","3.78","https://www.acelerato.com/pages/segmentos/contabilidade/","0.00","0.00","0.52","653000","0.64,0.64,0.64,0.64,1.00,0.45,0.64,0.36,0.64,0.45,0.64,0.82","1511200907"
"o que é atendimento ao cliente","55","0","390","70.32","1.14","http://blog.acelerato.com/artigo/importancia-de-padronizar-o-atendimento-ao-cliente/","0.00","0.00","0.26","19400000","0.67,0.81,1.00,1.00,0.81,0.44,0.44,0.44,1.00,0.81,1.00,0.81","1513170675"
"ansiedade o mal do seculo","52","71","110","72.85","0.00","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.11","51000","0.65,0.65,0.53,0.82,1.00,0.82,0.65,0.65,0.82,0.82,0.53,0.53","1509634169"
"e-marketing definição","80","0","50","72.50","0.00","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.11","633000","0.07,0.36,0.50,0.50,0.64,0.14,0.07,0.14,0.21,1.00,0.50,0.36","1512595308"
"planning poker scrum","83","0","70","51.36","0.00","http://blog.acelerato.com/agile/utilizando-planning-poker-para-estimar-seu-backlog/","0.00","0.00","0.19","328000","0.21,0.29,0.50,0.50,0.50,0.29,0.29,0.36,0.64,0.64,1.00,0.64","1512588325"
"tempo de arte","94","91","70","55.12","0.00","http://blog.acelerato.com/artigo/a-arte-de-lidar-com-diversos-projetos-ao-mesmo-tempo/","0.00","0.00","0.01","91200000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511335073"
"gerenciamento de projeto","74","45","590","67.41","7.33","http://blog.acelerato.com/documentacao/10-dicas-para-gerenciamento-de-projetos/","0.00","0.00","0.79","1420000","0.67,0.82,1.00,0.82,1.00,0.54,0.54,0.67,1.00,1.00,1.00,1.00","1510959166"
"sugestão de melhoria para empresa","80","66","590","59.42","0.00","http://blog.acelerato.com/gestao/5-maneiras-estimular-integracao-departamentos/","0.00","0.00","0.05","448000","0.36,0.36,0.07,0.03,0.04,0.12,0.44,1.00,0.03,0.03,0.82,0.15","1510971042"
"escritorios contabeis","57","60","110","72.13","4.07","https://www.acelerato.com/pages/segmentos/contabilidade/","0.00","0.00","0.91","448000","0.82,0.65,0.82,0.65,0.65,0.41,1.00,0.65,0.82,0.65,0.53,0.65","1512436467"
"oq e um blog","89","0","90","77.32","0.00","http://blog.acelerato.com/projetos/o-que-e-pmp/","0.00","0.00","0.01","2640000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1509710317"
"escritórios contábeis","61","58","30","62.98","2.31","https://www.acelerato.com/pages/segmentos/contabilidade/","0.00","0.00","0.93","637000","0.60,0.80,0.60,0.60,0.60,0.20,1.00,0.80,0.80,0.60,0.60,0.60","1511766948"
"pesquisa de cliente","44","57","20","59.15","1.79","http://blog.acelerato.com/gestao/importancia-da-pesquisa-de-satisfacao-dos-clientes/","0.00","0.00","0.55","19800000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,0.33,1.00,1.00,1.00,0.67","1511744691"
"resumo departamento pessoal","22","28","70","73.63","1.59","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.05","1150000","0.44,0.44,0.11,0.44,0.11,0.22,0.33,0.78,0.44,0.44,1.00,0.78","1511258144"
"criar email empresa","61","75","40","75.16","3.32","http://blog.acelerato.com/artigo/o-que-e-sac-e-como-criar-um-para-sua-empresa/","0.00","0.00","0.93","3860000","0.80,0.60,0.60,0.80,0.60,0.60,0.60,0.60,1.00,0.60,0.80,0.80","1513183845"
"voce esta fazendo isso errado","53","56","390","58.67","0.00","http://blog.acelerato.com/help-desk/help-desk-voce-esta-fazendo-isso-errado/","0.00","0.00","0.01","2300000","0.67,0.81,0.81,1.00,1.00,0.81,1.00,0.67,1.00,0.81,0.81,0.81","1511813617"
"hotmasil.com entrar","100","17","140","53.90","0.00","https://www.acelerato.com/","0.00","0.00","0.02","1000","0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.19,0.81,0.81,0.67,1.00","1512422448"
"pessoas engracadas","75","94","260","79.14","0.03","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.01","565000","0.54,0.67,0.67,0.67,0.82,0.82,1.00,0.67,0.82,0.82,0.67,0.82","1511816390"
"o que o recursos humanos faz","46","48","20","78.35","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.09","1570000","0.33,0.67,1.00,0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67,1.00","1511725029"
"gestão de projetos gratuito","77","87","20","67.26","10.07","https://www.acelerato.com/projetos/","0.00","0.00","0.95","19000000","0.67,0.67,1.00,0.33,0.33,0.33,1.00,0.67,1.00,0.67,0.67,0.67","1511807481"
"diferencial de uma empresa","64","59","590","55.39","2.50","http://blog.acelerato.com/atendimento/crm-tornando-a-sua-empresa-um-diferencial/","0.00","0.00","0.03","16500000","0.24,0.01,0.06,0.01,0.19,0.55,0.30,0.12,0.19,0.19,1.00,0.55","1510509185"
"gestão de conhecimento nas empresas","33","42","50","71.48","1.30","http://blog.acelerato.com/gestao/gestao-de-conhecimento-na-empresa/","0.00","0.00","0.36","50600000","0.24,0.53,1.00,0.53,0.53,0.24,0.12,0.12,0.18,0.18,0.29,0.29","1509309064"
"dicas para motivar funcionários","86","93","90","63.03","3.25","http://blog.acelerato.com/artigo/7-dicas-para-motivar-seu-time-de-help-desk/","0.00","0.00","0.23","603000","0.11,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.11,0.56","1509615990"
"artigos sobre atendimento ao cliente","71","85","70","71.41","2.50","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.13","669000","0.56,0.78,0.78,1.00,1.00,0.22,0.33,0.44,0.78,0.78,1.00,1.00","1513101614"
"melhorar atendimento ao cliente","32","40","90","65.49","0.00","http://blog.acelerato.com/atendimento/como-melhorar-o-atendimento-com-clientes-inadimplentes/","0.00","0.00","0.30","417000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1509717714"
"o que é sac","49","32","720","72.77","0.09","http://blog.acelerato.com/artigo/o-que-e-sac-e-como-criar-um-para-sua-empresa/","0.00","0.00","0.01","5560000","0.03,0.04,0.09,0.04,0.02,0.06,1.00,0.44,0.02,0.02,0.11,0.15","1512501368"
"a diferença de chefe e lider","69","35","90","67.49","1.23","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.06","520000","0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78,0.11","1509618436"
"faz rh","52","61","1000","73.88","0.52","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.06","702000","0.09,0.02,0.19,1.00,0.10,0.67,0.44,0.05,0.03,0.13,0.02,0.02","1511617780"
"lider ou líder","30","45","480","74.22","0.00","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.02","605000","0.82,0.12,0.10,0.12,0.24,0.19,1.00,0.44,0.67,0.67,0.36,0.67","1513210046"
"o que um lider","37","50","30","69.89","0.00","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.06","3300000","0.50,0.50,0.75,1.00,1.00,0.50,0.50,0.25,1.00,1.00,1.00,0.75","1511723986"
"historinhas engracadas","19","29","30","80.37","0.00","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.01","704000","1.00,1.00,0.75,0.50,0.75,0.50,1.00,0.50,0.50,0.50,0.75,0.75","1511796315"
"como atender bem um cliente","85","60","480","61.93","0.61","http://blog.acelerato.com/atendimento/e-book-atendimento-ao-cliente-no-varejo/","0.00","0.00","0.11","3160000","0.44,0.44,0.55,0.82,0.67,0.55,1.00,0.82,0.44,0.30,0.44,0.44","1513128779"
"papel do gerente de projetos","46","50","70","55.29","9.32","http://blog.acelerato.com/artigo/diferenca-entre-gerente-de-produtos-e-gerente-de-projetos/","0.00","0.00","0.23","428000","0.44,0.07,0.01,0.07,0.04,0.19,0.36,0.82,0.07,0.54,1.00,0.54","1511164452"
"motivando equipes","78","50","40","78.66","0.00","http://blog.acelerato.com/artigo/como-motivar-sua-equipe-de-projetos/","0.00","0.00","0.18","125000","1.00,0.57,1.00,1.00,0.57,0.43,0.29,0.29,0.43,0.57,0.43,0.43","1509343512"
"conceito design thinking","29","65","90","64.57","1.01","http://blog.acelerato.com/projetos/design-thinking-e-o-metodo-agil/","0.00","0.00","0.10","353000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1509614972"
"um bom chefe é aquele","59","73","90","60.76","1.17","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.06","747000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1509616247"
"analista de service desk","43","0","90","73.27","12.12","http://blog.acelerato.com/help-desk/competencias-de-um-profissional-de-help-desk/","0.00","0.00","0.47","752000","0.64,1.00,0.64,0.50,0.64,0.50,0.79,0.64,0.64,0.50,0.50,0.36","1512408036"
"help disk","8","8","20","56.10","0.00","http://blog.acelerato.com/help-desk/help-desk-ou-helpdesk/","0.00","0.00","0.63","186000000","0.67,0.67,0.67,1.00,0.67,0.67,0.67,0.67,1.00,0.67,1.00,0.33","1511387850"
"itil o que e","44","50","90","60.78","0.00","http://blog.acelerato.com/agile/itil-como-ferramenta-no-desenvolvimento-estrategico-de-sua-empresa/","0.00","0.00","0.08","3410000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1509731578"
"descobrir crm","46","58","90","56.61","4.92","http://blog.acelerato.com/artigo/a-importancia-do-sistema-crm-no-mercado-empresarial/","0.00","0.00","0.46","187000","0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71,0.14","1509613833"
"o que significa comunicação","24","28","170","76.03","0.00","http://blog.acelerato.com/atendimento/dicas-de-atendimento-mantenha-a-comunicacao-s-c-o-t/","0.00","0.00","0.02","25100000","0.34,0.53,0.66,0.44,0.53,0.22,0.22,0.66,1.00,0.66,0.81,0.53","1512392177"
"analise de swot exemplos","95","71","140","60.72","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-1/","0.00","0.00","0.05","161000","0.08,0.18,0.28,0.28,0.44,0.10,0.03,0.18,0.82,1.00,0.36,0.28","1512393900"
"cobit","69","65","5400","61.58","2.47","http://blog.acelerato.com/gestao/cobit-um-guia-para-o-gerenciamento/","0.00","0.00","0.18","2730000","0.54,0.67,0.81,0.81,1.00,0.67,0.44,0.54,0.81,0.81,0.81,0.81","1513311881"
"historias hilarias","43","68","90","68.72","0.00","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.00","282000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1509734290"
"prospects o que é","54","44","880","48.65","0.00","http://blog.acelerato.com/atendimento/como-transformar-seus-prospects-em-clientes/","0.00","0.00","0.00","2500000","0.24,0.24,1.00,0.04,0.06,0.01,0.01,0.67,0.44,0.44,0.04,1.00","1511124175"
"frases de atendimento ao cliente","57","71","70","53.91","0.00","http://blog.acelerato.com/help-desk/8-frases-que-seu-time-de-help-desk-nunca-pode-dizer/","0.00","0.00","0.09","567000","1.00,0.56,1.00,0.78,0.78,0.44,0.56,0.78,0.78,0.56,1.00,0.78","1512446911"
"tarefas do rh","72","87","20","65.19","0.13","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.08","515000","0.50,0.50,0.75,0.50,0.50,0.25,0.50,0.50,1.00,0.75,0.75,1.00","1511756755"
"metodologia scrum","73","92","880","62.84","4.95","https://www.acelerato.com/projetos/scrum/","0.00","0.00","0.24","430000","0.68,0.68,0.77,0.68,0.68,0.55,0.55,0.55,0.77,0.77,0.77,1.00","1511340314"
"o que sao stakeholders","47","50","140","71.61","0.00","http://blog.acelerato.com/projetos/stakeholder/","0.00","0.00","0.01","522000","0.65,0.65,0.35,0.42,1.00,0.65,0.65,0.42,0.12,0.27,0.65,0.81","1509610065"
"kanban eletronico download","50","50","70","62.91","4.10","https://www.acelerato.com/resources/ebooks/atendimento-multicanal/","0.00","0.00","0.30","35000","0.11,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.11,0.78","1511189397"
"rede social corporativa","59","45","320","52.19","5.63","https://www.acelerato.com/pages/funcionalidades/rede-social-corporativa/","0.00","0.00","0.80","605000","1.00,0.82,1.00,0.82,0.82,0.67,0.82,0.82,1.00,1.00,0.82,0.82","1513164415"
"baixar livro ansiedade augusto cury","40","87","90","51.07","0.00","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.30","44000","0.08,0.12,0.03,0.12,0.12,0.02,0.07,0.02,1.00,0.05,0.08,0.02","1511138636"
"service desk o que é","16","10","50","60.39","34.67","http://blog.acelerato.com/help-desk/qual-a-diferenca-entre-help-desk-e-service-desk/","0.00","0.00","0.36","26900000","0.57,0.57,1.00,0.71,0.57,0.29,0.57,0.57,0.71,0.71,0.71,1.00","1512587093"
"nivel de satisfação","58","0","50","74.26","1.75","http://blog.acelerato.com/artigo/como-aumentar-o-nivel-de-satisfacao-dos-seus-clientes/","0.00","0.00","0.04","2070000","0.43,0.71,0.71,1.00,0.71,0.43,0.43,0.43,0.71,0.71,1.00,0.71","1512609748"
"tudo para escritorio","74","0","170","79.67","1.20","https://www.acelerato.com/pages/segmentos/contabilidade/","0.00","0.00","0.72","4350000","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00","1511900277"
"redes sociais corporativas","20","33","140","60.66","3.19","http://blog.acelerato.com/atendimento/redes-sociais-corporativas/","0.00","0.00","0.50","563000","0.52,0.67,1.00,0.81,0.81,0.52,0.33,0.33,0.81,0.81,0.81,0.81","1512456847"
"definição marketing","50","75","170","71.05","0.00","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.01","917000","0.43,0.67,1.00,1.00,1.00,0.43,0.33,0.52,1.00,1.00,1.00,1.00","1512500316"
"recursos humanos e departamento pessoal","26","19","70","58.00","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.21","2830000","0.56,1.00,1.00,0.78,0.78,0.44,0.44,0.56,0.78,0.78,0.78,0.56","1512499588"
"propaganda de empresa","28","24","30","61.11","0.00","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.40","23600000","0.60,0.40,0.60,0.40,0.60,0.20,0.60,0.60,0.60,0.80,1.00,0.80","1511341045"
"chama supermercados","67","69","390","84.63","1.23","https://www.acelerato.com/clientes/","0.00","0.00","0.05","510000","0.81,0.81,0.67,0.54,0.54,0.67,0.81,0.81,1.00,1.00,1.00,1.00","1513135968"
"o que significa help desk","16","14","70","75.48","4.72","http://blog.acelerato.com/help-desk/qual-a-diferenca-entre-help-desk-e-service-desk/","0.00","0.00","0.54","466000","0.78,1.00,0.78,0.78,0.56,0.33,0.78,0.56,0.78,0.56,0.78,0.56","1512490449"
"o que significa help desk","15","0","70","75.48","4.72","http://blog.acelerato.com/help-desk/help-desk-ou-helpdesk/","0.00","0.00","0.54","466000","0.78,1.00,0.78,0.78,0.56,0.33,0.78,0.56,0.78,0.56,0.78,0.56","1512490449"
"abrir chamado","17","63","210","56.68","0.00","https://www.acelerato.com/pages/integracao/abrir-chamados-pelo-telefone/","0.00","0.00","0.01","1620000","0.65,0.65,0.65,0.65,0.54,0.65,0.81,0.65,0.81,1.00,0.81,0.81","1509579582"
"help desk itil","11","4","20","52.48","39.88","http://blog.acelerato.com/help-desk/itil-help-desk/","0.00","0.04","0.89","564000","0.50,1.00,0.50,0.50,1.00,1.00,0.50,0.50,1.00,0.50,1.00,0.50","1511749077"
"prova itil foundation","80","75","50","62.12","2.60","http://blog.acelerato.com/help-desk/dicas-para-certificacao-itil/","0.00","0.00","0.61","125000","0.57,0.71,1.00,0.71,0.71,0.29,0.71,0.57,0.71,0.71,0.29,0.57","1512584785"
"dp empre","27","36","30","77.28","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.07","12300000","0.40,0.20,0.40,0.60,0.40,0.40,0.80,0.60,1.00,1.00,0.60,0.60","1513184290"
"perguntas sobre atendimento ao cliente","92","0","70","58.87","0.58","http://blog.acelerato.com/artigo/o-que-e-faq-e-como-elabora-lo/","0.00","0.00","0.33","4220000","0.78,1.00,0.78,0.78,0.78,0.33,0.44,0.44,1.00,0.78,1.00,0.78","1512497738"
"dinamica com balao","66","79","110","65.56","0.03","http://blog.acelerato.com/agile/retrospectivas-hot-air-ballon-bad-weather-adaptado/","0.00","0.00","0.13","23000","0.41,0.53,0.53,0.65,0.53,0.53,0.41,0.65,1.00,0.65,0.65,0.53","1512459146"
"acordar com ansiedade","89","87","90","70.87","0.00","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.12","586000","0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33,0.11","1511196124"
"blog o defensor","63","64","140","60.19","0.00","http://blog.acelerato.com/artigo/como-transformar-o-cliente-no-maior-defensor-da-marca/","0.00","0.00","0.00","4700000","0.54,0.54,0.23,0.54,0.67,0.35,0.67,0.08,1.00,1.00,0.04,0.04","1509612247"
"valores de uma organização","27","29","70","75.14","0.00","http://blog.acelerato.com/artigo/missao-visao-e-valores-como-alinha-los-aos-objetivos-da-organizacao/","0.00","0.00","0.07","34300000","0.13,0.13,0.05,0.13,0.03,0.23,0.10,0.23,0.05,0.05,1.00,0.05","1511296617"
"dicas para trabalho em equipe","23","16","30","73.31","0.00","http://blog.acelerato.com/projetos/7-dicas-para-trabalhar-em-equipe-melhor/","0.00","0.00","0.00","3360000","0.80,0.20,0.80,1.00,0.80,0.60,0.40,0.40,0.60,0.80,0.60,0.40","1513155160"
"qual a importancia da comunicaçao","100","0","90","60.67","0.00","http://blog.acelerato.com/artigo/a-importancia-da-comunicacao/","0.00","0.00","0.22","78000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1509702985"
"pessoa agil","94","58","50","74.22","0.00","http://blog.acelerato.com/projetos/mindset-e-metodologia-agil/","0.00","0.00","0.00","605000","0.71,0.71,0.57,0.71,0.71,0.57,0.71,0.71,1.00,0.71,1.00,0.71","1512542806"
"embratel atendimento online","59","0","30","69.26","1.92","http://blog.acelerato.com/atendimento/a-tecnologia-e-o-atendimento-ao-cliente/","0.00","0.00","0.58","105000","1.00,0.75,1.00,0.75,0.50,1.00,0.75,1.00,0.75,0.75,0.75,1.00","1513112437"
"sequência do poker","93","0","390","61.13","0.00","http://blog.acelerato.com/agile/utilizando-planning-poker-para-estimar-seu-backlog/","0.00","0.00","0.01","134000","0.36,0.44,0.67,0.44,0.82,1.00,0.82,0.54,0.82,0.54,0.44,0.44","1513227823"
"estimar significado","29","31","590","78.93","0.00","http://blog.acelerato.com/agile/utilizando-planning-poker-para-estimar-seu-backlog/","0.00","0.00","0.00","1690000","1.00,0.12,0.12,0.55,0.12,0.36,0.19,0.16,0.36,0.55,0.55,0.67","1511691355"
"como enfrentar a ansiedade","43","55","50","84.46","1.40","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.23","474000","0.27,0.64,0.82,0.82,1.00,0.18,0.36,0.27,0.36,0.27,0.64,0.45","1512595210"
"o que é recursos humano","72","0","30","76.61","2.37","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.72","843000","0.60,0.40,0.40,0.60,0.40,0.40,0.40,0.40,1.00,0.40,0.60,0.40","1511745697"
"pos atendimento","87","0","30","67.25","0.00","http://blog.acelerato.com/atendimento/como-resolver-de-forma-eficiente-os-problemas-de-pos-venda-da-sua-empresa/","0.00","0.00","0.11","25400000","0.75,0.75,0.75,1.00,0.75,0.50,0.25,0.50,0.50,0.50,0.75,0.50","1513106115"
"como elaborar um processo de recrutamento e seleção","76","82","70","64.35","3.25","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.25","572000","1.00,0.78,0.33,0.78,0.11,0.11,0.11,0.44,0.11,0.78,0.44,0.22","1511154538"
"marketing de empresas","14","16","90","66.59","2.54","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.46","61900000","0.50,0.64,0.64,0.79,0.64,0.50,0.36,0.50,1.00,0.79,1.00,0.79","1513096199"
"como fazer sistema","79","79","320","77.27","0.00","http://blog.acelerato.com/atendimento/precisa-trocar-seu-sistema-de-service-desk/","0.00","0.00","0.02","50600000","0.82,0.44,0.01,0.44,0.67,0.67,0.67,0.16,0.24,0.24,0.36,1.00","1513286424"
"sistema organizacional conceito","22","0","40","84.43","5.18","http://blog.acelerato.com/gestao/cultura-organizacional/","0.00","0.00","0.04","599000","0.09,0.18,0.45,0.45,0.27,0.18,0.09,0.09,1.00,0.64,0.64,0.64","1512850495"
"macroambiente de uma empresa","90","0","140","70.70","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-2/","0.00","0.00","0.01","121000","0.44,0.08,0.02,0.08,0.54,0.19,0.36,0.81,0.08,0.54,1.00,0.19","1509608202"
"funções do rh","77","92","210","61.89","0.09","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.13","535000","0.66,0.81,0.81,0.81,0.81,0.34,0.44,0.53,1.00,0.81,0.81,0.66","1513181370"
"software para empresa","52","97","50","61.53","7.56","https://www.acelerato.com/pages/segmentos/empresas-software/","0.00","0.00","0.99","67700000","0.71,0.71,0.71,0.71,0.57,0.57,0.71,0.57,0.71,0.57,1.00,0.57","1512543257"
"software para gerenciamento de projetos","43","53","140","60.51","9.15","http://blog.acelerato.com/artigo/como-escolher-um-software-para-gerenciamento-de-projetos/","0.00","0.00","0.94","422000","0.65,1.00,1.00,1.00,0.65,0.53,0.65,0.82,1.00,1.00,0.82,0.65","1512401487"
"metodo scrum","77","70","170","59.98","3.55","http://blog.acelerato.com/projetos/diferencas-entre-scrum-master-e-agile-coach-como-um-pode-transformar-se-no-outro/","0.00","0.00","0.42","357000","0.35,0.54,0.54,0.65,0.54,0.42,0.54,0.65,1.00,0.65,0.81,0.65","1512392523"
"terceirização de serviços vantagens e desvantagens","67","63","70","66.55","0.00","http://blog.acelerato.com/artigo/vantagens-e-desvantagens-do-help-desk-outsourcing/","0.00","0.00","0.14","76000","0.11,0.78,0.22,0.78,1.00,0.44,1.00,0.44,0.22,0.22,0.11,0.78","1511341731"
"mudanças na empresa","28","45","40","73.64","4.72","http://blog.acelerato.com/artigo/gestao-de-mudancas-na-empresa-como-lidar/","0.00","0.00","0.30","16300000","0.57,0.43,0.71,0.71,1.00,0.29,0.43,0.43,0.71,0.71,0.71,0.71","1509338860"
