day first conv date;Week first conv date;month first conv date;year first conv date;first conversion date;email domain analysis;Eventos (Últimos 100)
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / site-materiais-ebook-reduzir-custos / site-materiais-infografico-processos / site-materiais-apresentacao-helpdesk-octadesk / site-materiais-apresentacao-helpdesk-octadesk / lp-ad-sistema-chamados
19;42;10;2017;19/10/2017;0;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps / lp-manual-rapido-nps / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;0;IntegracaoExact / IntegracaoExact / mini-form-contato-footer / site-contato-footer
19;42;10;2017;19/10/2017;0;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-ad-sistema-atendimento-cliente
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / lp-ad-sistema-chamados
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;IntegracaoExact
19;42;10;2017;19/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;1;planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;0;form-trial-experimente-o-octadesk-email
19;42;10;2017;19/10/2017;1;lincoln-murphy-customer-success / lp-cxtrends-2017 / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;planilha-chamados-de-atendimento / planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;1;planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;0;planilha-chamados-de-atendimento
19;42;10;2017;19/10/2017;0;lp-kit-todas-as-planilhas
19;42;10;2017;19/10/2017;1;checklist-de-atendimento-ao-cliente
19;42;10;2017;19/10/2017;1;blog-exit-intent-ebook-do-inferno-ao-ceu
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / lp-ad-help-desk
19;42;10;2017;19/10/2017;1;planilha-de-atendimento-ao-cliente / lp-manual-rapido-nps
19;42;10;2017;19/10/2017;1;blog-arrival-popup-ebook-17-dicas / lp-planilha-cadastro-de-clientes / lp-vivadecora-co-mkt
19;42;10;2017;19/10/2017;0;lp-vivadecora-co-mkt
19;42;10;2017;19/10/2017;0;planilha-de-help-desk
19;42;10;2017;19/10/2017;1;blog-arrival-popup-ebook-17-dicas
19;42;10;2017;19/10/2017;0;IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
19;42;10;2017;19/10/2017;1;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento / typage-planilha-atendimento / planilha-de-atendimento-ao-cliente / blog-arrival-popup-ebook-17-dicas
19;42;10;2017;19/10/2017;1;lp-manual-rapido-nps
19;42;10;2017;19/10/2017;0;lp-jornada-do-cliente-agendor
19;42;10;2017;19/10/2017;1;integracao-marketing-vendas
20;42;10;2017;20/10/2017;0;form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;0;lp-jornada-do-cliente-agendor
20;42;10;2017;20/10/2017;0;lp-planilha-cadastro-de-clientes
20;42;10;2017;20/10/2017;1;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;1;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;0;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;1;lp-manual-rapido-nps / lp-manual-rapido-nps
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / planilha-chamados-de-atendimento / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento
20;42;10;2017;20/10/2017;0;form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;0;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;0;planilha-chamados-de-atendimento / como-melhorar-a-qualidade-no-atendimento-ao-cliente / /excelencia-no-atendimento-importancia/ / blog-arrival-popup-ebook-17-dicas
20;42;10;2017;20/10/2017;1;planilha-chamados-de-atendimento
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
20;42;10;2017;20/10/2017;1;form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
20;42;10;2017;20/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
20;42;10;2017;20/10/2017;0;lp-planilha-cadastro-de-clientes / kit-planejamento-treasy / lp-cxtrends-2017 / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / planilha-chamados-de-atendimento / lp-manual-rapido-nps
20;42;10;2017;20/10/2017;1;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;0;IntegracaoExact
20;42;10;2017;20/10/2017;0;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;0;lp-ad-sistema-atendimento-cliente / lp-ad-programa-tickets / lp-ad-help-desk / lp-ad-gerenciador-contatosb / lp-ad-gerenciador-contatos / lp-ad-controle-clientes / lp-ad-cadastro-clientes / lp-ad-atendimento-onlineb / lp-ad-sistema-suporte / lp-ad-sistema-chamados / lp-ad-help-desk / lp-manual-rapido-nps / lp-planilha-cadastro-de-clientes / gestao-atendimento-ao-cliente-erp / lp-webinar-octadesk / lp-webinar-octadesk / lp-webinar-octadesk / gestao-atendimento-ao-cliente-erp / gestao-atendimento-ao-cliente-erp / lp-planilha-cadastro-de-clientes / lp-planilha-cadastro-de-clientes / tecnologia-no-atendimento-info / lp-info-marketing-de-retencao / lp-gestao-de-processos-info / infografico-como-atender-bem-seus-clientes-nas-redes-sociais / lp-manual-rapido-nps / como-reduzir-custos-com-atendimento-ao-cliente / lp-manual-rapido-nps / lp-jornada-do-cliente-agendor / lp-gestao-de-pessoas-atendimento-cliente / contabil-7-erros-mais-comuns-v2 / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / guia-os-dez-mandamentos-de-sucesso-no-atendimento-ao-cliente / form-trial-experimente-o-octadesk / lp-webinar-octadesk / lp-webinar-octadesk / lp-webinar-octadesk / lp-webinar-octadesk / gestao-atendimento-ao-cliente-erp / gestao-atendimento-ao-cliente-erp / lp-planilha-cadastro-de-clientes / lp-planilha-cadastro-de-clientes / tecnologia-no-atendimento-info / lp-info-marketing-de-retencao / lp-gestao-de-processos-info / infografico-como-atender-bem-seus-clientes-nas-redes-sociais / como-reduzir-custos-com-atendimento-ao-cliente / lp-jornada-do-cliente-agendor / lp-manual-rapido-nps / lp-manual-rapido-nps / lp-gestao-de-pessoas-atendimento-cliente / contabil-7-erros-mais-comuns-v2 / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / guia-os-dez-mandamentos-de-sucesso-no-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-ad-sistema-atendimento-clienteb / lp-ad-sistema-atendimento-clienteb / form-trial-experimente-o-octadesk / lp-webinar-octadesk / lp-webinar-octadesk / lp-planilha-cadastro-de-clientes / lp-planilha-cadastro-de-clientes / tecnologia-no-atendimento-info / tecnologia-no-atendimento-info / lp-info-marketing-de-retencao / lp-info-marketing-de-retencao / lp-gestao-de-processos-info / lp-gestao-de-processos-info / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-fidelizar-clientes-e-melhorar-sua-empresa / infografico-como-atender-bem-seus-clientes-nas-redes-sociais / infografico-como-atender-bem-seus-clientes-nas-redes-sociais / como-reduzir-custos-com-atendimento-ao-cliente / como-reduzir-custos-com-atendimento-ao-cliente / lp-manual-rapido-nps / lp-manual-rapido-nps / lp-manual-rapido-nps / lp-jornada-do-cliente-agendor / lp-jornada-do-cliente-agendor / lp-gestao-de-pessoas-atendimento-cliente / lp-gestao-de-pessoas-atendimento-cliente / contabil-7-erros-mais-comuns-v2 / contabil-7-erros-mais-comuns-v2 / contabil-7-erros-mais-comuns-v2 / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / guia-os-dez-mandamentos-de-sucesso-no-atendimento-ao-cliente / guia-os-dez-mandamentos-de-sucesso-no-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / lp-webinar-octadesk / lp-webinar-octadesk / site-materiais-webinar-treinamento-octadesk / lincoln-murphy-customer-success / lp-webinar-treasy / site-materiais-ebook-fidelizar-clientes / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-indicacao2017 / lp-jornada-do-cliente-agendor
20;42;10;2017;20/10/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-ad-cadastro-clientes / IntegracaoExact / lp-ad-cadastro-clientes / lp-ad-cadastro-clientes / lp-ad-cadastro-clientes / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk / lp-ad-cadastro-clientes / lp-ad-cadastro-clientes / IntegracaoExact / lp-ad-cadastro-clientes / lp-ad-cadastro-clientes / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / IntegracaoExact / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / IntegracaoExact / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk / teste1 / teste1 / testestes / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-ad-gerenciador-contatosb / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / como-melhorar-a-qualidade-no-atendimento-ao-cliente / IntegracaoExact / lp-ad-gerenciador-contatos / lp-ad-gerenciador-contatos
20;42;10;2017;20/10/2017;0;planilha-chamados-de-atendimento
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / site-contato
20;42;10;2017;20/10/2017;1;IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-consultores-casos-de-sucesso / IntegracaoExact / site-modal-demo-home
20;42;10;2017;20/10/2017;1;IntegracaoExact / /qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas / /qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
20;42;10;2017;20/10/2017;0;/qualidade-no-atendimento-ao-cliente/ / /qualidade-no-atendimento-ao-cliente/ / blog-exit-intent-ebook-do-inferno-ao-ceu / /qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas / planilha-chamados-de-atendimento / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento / planilha-de-atendimento-ao-cliente
20;42;10;2017;20/10/2017;1;base-treasy / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;0;lp-planilha-cadastro-de-clientes
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;1;lp-manual-rapido-nps
20;42;10;2017;20/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-ad-gerenciador-contatos
20;42;10;2017;20/10/2017;1;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk-email / site-materiais-webinar-treinamento-octadesk / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
20;42;10;2017;20/10/2017;0;planilha-chamados-de-atendimento / lp-jornada-do-cliente-agendor / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / planilha-chamados-de-atendimento / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes
20;42;10;2017;20/10/2017;0;IntegracaoExact / IntegracaoExact / planilha-chamados-de-atendimento / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes / checklist-de-atendimento-ao-cliente
20;42;10;2017;20/10/2017;0;form-trial-experimente-o-octadesk-email
21;42;10;2017;21/10/2017;0;checklist-de-atendimento-ao-cliente
21;42;10;2017;21/10/2017;0;lp-planilha-cadastro-de-clientes
21;42;10;2017;21/10/2017;0;lp-planilha-cadastro-de-clientes
21;42;10;2017;21/10/2017;1;IntegracaoExact / site-materiais-kitfix / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
21;42;10;2017;21/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean / site-modal-cotacao-ocean
21;42;10;2017;21/10/2017;0;planilha-chamados-de-atendimento
21;42;10;2017;21/10/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente
21;42;10;2017;21/10/2017;1;IntegracaoExact / form-trial-experimente-o-octadesk-email / lp-ad-help-desk
21;42;10;2017;21/10/2017;1;lp-manual-rapido-nps
22;43;10;2017;22/10/2017;1;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento / planilha-de-atendimento-ao-cliente
22;43;10;2017;22/10/2017;1;lp-manual-rapido-nps
22;43;10;2017;22/10/2017;0;lp-planilha-cadastro-de-clientes
22;43;10;2017;22/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
22;43;10;2017;22/10/2017;1;IntegracaoExact / avaliacao-gratuita-octadesk-social / planilha-chamados-de-atendimento
22;43;10;2017;22/10/2017;1;planilha-de-atendimento-ao-cliente
22;43;10;2017;22/10/2017;0;jornada-do-cliente-agendor / jornada-do-cliente-agendor
22;43;10;2017;22/10/2017;0;lp-planilha-cadastro-de-clientes
22;43;10;2017;22/10/2017;1;lp-planilha-cadastro-de-clientes
22;43;10;2017;22/10/2017;0;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes / lp-jornada-do-cliente-agendor / checklist-de-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente
22;43;10;2017;22/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
22;43;10;2017;22/10/2017;0;planilha-de-atendimento-ao-cliente / /excelencia-no-atendimento-importancia/ / blog-exit-intent-ebook-do-inferno-ao-ceu / /excelencia-no-atendimento-importancia/ / blog-arrival-popup-ebook-17-dicas
22;43;10;2017;22/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / planilha-chamados-de-atendimento / site-materiais-planilha-atendimento-octadesk / site-materiais-infografico-processos / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / /planos/sistema-de-chamados / site-exit-intent-consulting
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / lp-kit-todas-as-planilhas / lp-demo-gratis-octadesk
23;43;10;2017;23/10/2017;1;IntegracaoExact / IntegracaoExact / site-materiais-kitfix / site-materiais-kitfix
23;43;10;2017;23/10/2017;0;checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes
23;43;10;2017;23/10/2017;1;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento / typage-planilha-atendimento / planilha-de-atendimento-ao-cliente / lp-manual-rapido-nps
23;43;10;2017;23/10/2017;0;lp-planilha-cadastro-de-clientes
23;43;10;2017;23/10/2017;0;lp-planilha-cadastro-de-clientes
23;43;10;2017;23/10/2017;0;checklist-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
23;43;10;2017;23/10/2017;1;lp-manual-rapido-nps
23;43;10;2017;23/10/2017;0;/kit-planilhas-de-atendimento-ao-cliente/ / blog-exit-intent-ebook-do-inferno-ao-ceu / planilha-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;1;planilha-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact
23;43;10;2017;23/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / site-materiais-kitfix
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-controle-de-chamados / typage-planilha-controle-de-chamados / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento
23;43;10;2017;23/10/2017;1;planilha-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;0;IntegracaoExact / site-modal-demo-home / IntegracaoExact / site-modal-consultores-casos-de-sucesso
23;43;10;2017;23/10/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-infografico-satisfacao-do-cliente / jornada-do-cliente-agendor
23;43;10;2017;23/10/2017;1;blog-arrival-popup-ebook-17-dicas
23;43;10;2017;23/10/2017;1;jornada-do-cliente-agendor
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente / lp-ad-sistema-atendimento-cliente
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / site-exit-intent-consulting / form-trial-experimente-o-octadesk-email
23;43;10;2017;23/10/2017;0;form-trial-experimente-o-octadesk-email
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
23;43;10;2017;23/10/2017;0;jornada-do-cliente-agendor / jornada-do-cliente-agendor
23;43;10;2017;23/10/2017;0;IntegracaoExact / IntegracaoExact / lp-ad-gerenciador-contatos / lp-ad-gerenciador-contatos / lp-ad-gerenciador-contatos
23;43;10;2017;23/10/2017;1;IntegracaoExact / IntegracaoExact / site-exit-intent-consulting
23;43;10;2017;23/10/2017;0;lp-manual-rapido-nps
23;43;10;2017;23/10/2017;0;lp-webinar-treasy / checklist-de-atendimento-ao-cliente / IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / lp-demo-gratis-octadesk / /qualidade-no-atendimento-ao-cliente/ / blog-arrival-popup-ebook-17-dicas
23;43;10;2017;23/10/2017;0;lp-kit-todas-as-planilhas / checklist-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;0;planilha-de-atendimento-ao-cliente / blog-newsletter-lateral / lp-kit-todas-as-planilhas
23;43;10;2017;23/10/2017;0;planilha-chamados-de-atendimento
23;43;10;2017;23/10/2017;1;IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
23;43;10;2017;23/10/2017;0;lp-manual-rapido-nps
23;43;10;2017;23/10/2017;0;checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
23;43;10;2017;23/10/2017;0;checklist-de-atendimento-ao-cliente
23;43;10;2017;23/10/2017;0;planilha-chamados-de-atendimento
23;43;10;2017;23/10/2017;1;IntegracaoExact
23;43;10;2017;23/10/2017;1;lp-kit-todas-as-planilhas
23;43;10;2017;23/10/2017;0;IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;1;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / lp-demo-gratis-octadesk
24;43;10;2017;24/10/2017;0;form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email
24;43;10;2017;24/10/2017;1;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;1;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / /sistema-de-atendimento-ao-cliente-ad / /sistema-de-atendimento-ao-cliente-ad / site-exit-intent-consulting
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / site-contato
24;43;10;2017;24/10/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email
24;43;10;2017;24/10/2017;0;base-treasy / site-materiais-infografico-processos / site-materiais-infografico-processos / gestao-atendimento-ao-cliente-erp
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / site-exit-intent-consulting
24;43;10;2017;24/10/2017;0;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento / planilha-chamados-de-atendimento / planilha-chamados-de-atendimento / planilha-chamados-de-atendimento / lp-jornada-do-cliente-agendor / planilha-chamados-de-atendimento / planilha-chamados-de-atendimento / checklist-de-atendimento-ao-cliente / checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;0;lp-planilha-cadastro-de-clientes / lp-webinar-treasy / site-materiais-infografico-satisfacao / site-materiais-planilha-atendimento-octadesk / lincoln-murphy-customer-success / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / IntegracaoExact / site-materiais-infografico-gestao-de-pessoas / site-materiais-planilha-atendimento-octadesk / form-trial-experimente-o-octadesk-email / site-modal-cotacao-ocean
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / typage-planilha-de-cadastro-de-clientes / lp-planilha-cadastro-de-clientes
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-consultores-casos-de-sucesso
24;43;10;2017;24/10/2017;0;planilha-de-atendimento-ao-cliente / planilha-de-atendimento-ao-cliente
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
24;43;10;2017;24/10/2017;0;form-trial-experimente-o-octadesk-email
24;43;10;2017;24/10/2017;0;lp-cxtrends-2017 / lp-cxtrends-2017 / IntegracaoExact / IntegracaoExact / site-materiais-planilha-atendimento-octadesk / site-materiais-apresentacao-helpdesk-octadesk / form-trial-experimente-o-octadesk-email / planilha-chamados-de-atendimento / como-melhorar-a-qualidade-no-atendimento-ao-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-infografico-satisfacao-do-cliente / como-melhorar-a-qualidade-no-atendimento-ao-cliente / blog-exit-intent-ebook-do-inferno-ao-ceu
24;43;10;2017;24/10/2017;0;IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email
24;43;10;2017;24/10/2017;1;lp-cxtrends-2017 / IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente / typage-ebook-dicas-qualidade / como-melhorar-a-qualidade-no-atendimento-ao-cliente / lp-infografico-satisfacao-do-cliente / lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;1;IntegracaoExact / IntegracaoExact / typage-planilha-controle-de-chamados / planilha-chamados-de-atendimento / lp-manual-rapido-nps
24;43;10;2017;24/10/2017;1;lp-infografico-satisfacao-do-cliente / lp-manual-rapido-nps
24;43;10;2017;24/10/2017;1;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;lp-manual-rapido-nps
24;43;10;2017;24/10/2017;0;lp-jornada-do-cliente-agendor / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-cxtrends-2017 / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-manual-rapido-nps
